Source,Target,Type,Id,Tweet_type,Tweet_Sentiment_Group,Media_included,Source_device,Retweet_count,Like_count,Time,Weight
3273,4128,Directed,26146,retweeted,Negative,Yes,Android,77,0,2020-12-26 02:16:00+00:00,1
3273,11993,Directed,26147,retweeted,Neutral,No,Android,5,0,2020-12-26 02:15:37+00:00,1
3273,6904,Directed,26148,quoted,Neutral,Yes,Android,0,1,2020-12-26 02:15:27+00:00,1
3273,6904,Directed,26149,retweeted,Neutral,No,Android,3,0,2020-12-26 02:14:55+00:00,1
9974,1180,Directed,26150,retweeted,Negative,No,Android,20,0,2020-12-26 02:12:27+00:00,1
8339,11258,Directed,26151,retweeted,Negative,Yes,Web-App,30,0,2020-12-26 02:12:20+00:00,1
3273,8327,Directed,26152,retweeted,Neutral,Yes,Android,13,0,2020-12-26 02:05:41+00:00,1
2749,11258,Directed,26153,retweeted,Negative,Yes,Web-App,30,0,2020-12-26 01:50:18+00:00,1
1989,10586,Directed,26154,quoted,Neutral,No,iphone,1,1,2020-12-26 01:49:14+00:00,1
6743,1180,Directed,26155,retweeted,Negative,Yes,iphone,2727,0,2020-12-26 00:47:01+00:00,1
11258,9123,Directed,26156,retweeted,Neutral,Yes,Android,1,0,2020-12-26 00:29:52+00:00,1
9123,11258,Directed,26157,quoted,Neutral,Yes,Android,1,1,2020-12-26 00:29:03+00:00,1
10790,1180,Directed,26158,retweeted,Negative,Yes,Web-App,2727,0,2020-12-26 00:24:15+00:00,1
11258,12125,Directed,26159,retweeted,Neutral,Yes,Android,1,0,2020-12-26 00:19:17+00:00,1
8640,11258,Directed,26160,retweeted,Negative,Yes,Android,30,0,2020-12-26 00:13:02+00:00,1
3632,11258,Directed,26161,retweeted,Negative,Yes,Web-App,30,0,2020-12-26 00:08:31+00:00,1
11258,6239,Directed,26162,retweeted,Neutral,Yes,Android,22,0,2020-12-26 00:05:57+00:00,1
11258,8636,Directed,26163,retweeted,Negative,Yes,Android,4,0,2020-12-26 00:03:02+00:00,1
750,11258,Directed,26164,retweeted,Negative,Yes,iphone,30,0,2020-12-25 23:51:37+00:00,1
8562,10586,Directed,26165,retweeted,Positive,No,Web-App,58,0,2020-12-25 23:44:12+00:00,1
7680,11258,Directed,26166,retweeted,Negative,Yes,Android,30,0,2020-12-25 23:38:47+00:00,1
8562,6904,Directed,26167,quoted,Neutral,No,Web-App,0,0,2020-12-25 23:32:17+00:00,1
8562,11258,Directed,26168,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 23:31:13+00:00,1
11258,11258,Directed,26169,replied_to,Neutral,Yes,Android,0,3,2020-12-25 23:28:43+00:00,1
2816,11258,Directed,26170,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 23:19:57+00:00,1
807,8516,Directed,26171,retweeted,Positive,Yes,Android,71,0,2020-12-25 23:19:14+00:00,1
364,11258,Directed,26172,retweeted,Negative,Yes,Android,30,0,2020-12-25 23:11:29+00:00,1
8948,11258,Directed,26173,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 23:06:46+00:00,1
6945,11258,Directed,26174,retweeted,Negative,Yes,Android,30,0,2020-12-25 23:03:22+00:00,1
12125,11258,Directed,26175,quoted,Neutral,Yes,Android,1,2,2020-12-25 23:00:13+00:00,1
11672,11258,Directed,26176,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 22:57:17+00:00,1
10879,11258,Directed,26177,retweeted,Negative,Yes,Android,30,0,2020-12-25 22:55:45+00:00,1
10854,11258,Directed,26178,retweeted,Negative,Yes,iphone,30,0,2020-12-25 22:54:56+00:00,1
6403,11258,Directed,26179,retweeted,Negative,Yes,Android,30,0,2020-12-25 22:54:02+00:00,1
918,11258,Directed,26180,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 22:53:58+00:00,1
5566,11258,Directed,26181,retweeted,Negative,Yes,Android,30,0,2020-12-25 22:52:11+00:00,1
7333,11258,Directed,26182,retweeted,Negative,Yes,Android,30,0,2020-12-25 22:51:52+00:00,1
3281,11258,Directed,26183,retweeted,Negative,Yes,Android,30,0,2020-12-25 22:50:14+00:00,1
8119,11258,Directed,26184,retweeted,Negative,Yes,Web-App,30,0,2020-12-25 22:49:55+00:00,1
11258,2919,Directed,26185,retweeted,Negative,Yes,Android,3,0,2020-12-25 22:43:52+00:00,1
11258,750,Directed,26186,replied_to,Neutral,No,Android,0,2,2020-12-25 22:43:19+00:00,1
11258,750,Directed,26187,retweeted,Neutral,Yes,Android,2,0,2020-12-25 22:41:48+00:00,1
11258,4183,Directed,26188,retweeted,Neutral,Yes,Android,3,0,2020-12-25 22:40:30+00:00,1
11258,6904,Directed,26189,retweeted,Neutral,Yes,Android,52,0,2020-12-25 22:39:23+00:00,1
11258,10420,Directed,26190,retweeted,Positive,No,Android,97,0,2020-12-25 22:28:23+00:00,1
11258,0,Directed,26191,Tweet,Negative,Yes,Android,30,188,2020-12-25 22:25:32+00:00,1
4183,0,Directed,26192,Tweet,Neutral,Yes,Android,3,2,2020-12-25 22:15:17+00:00,1
3713,8575,Directed,26193,retweeted,Neutral,Yes,iphone,22,0,2020-12-25 22:10:26+00:00,1
3713,1988,Directed,26194,retweeted,Negative,Yes,iphone,172,0,2020-12-25 22:08:38+00:00,1
5101,1180,Directed,26195,retweeted,Negative,Yes,Android,2727,0,2020-12-25 20:35:11+00:00,1
6492,8516,Directed,26196,retweeted,Positive,Yes,Android,71,0,2020-12-25 17:36:33+00:00,1
1054,6904,Directed,26197,replied_to,Neutral,No,Android,0,4,2020-12-25 16:37:27+00:00,1
8033,10420,Directed,26198,retweeted,Positive,No,Web-App,97,0,2020-12-25 16:33:12+00:00,1
3576,512,Directed,26199,quoted,Neutral,Yes,Web-App,1,3,2020-12-25 15:49:22+00:00,1
3216,0,Directed,26200,Tweet,Neutral,No,Android,0,1,2020-12-25 15:18:35+00:00,1
3216,1180,Directed,26201,retweeted,Negative,Yes,Android,2727,0,2020-12-25 15:17:40+00:00,1
4159,0,Directed,26202,Tweet,Neutral,No,Android,0,4,2020-12-25 14:01:15+00:00,1
1654,56,Directed,26203,quoted,Neutral,No,Web-App,0,6,2020-12-25 13:58:50+00:00,1
5295,5570,Directed,26204,retweeted,Neutral,No,Web-App,16,0,2020-12-25 13:55:33+00:00,1
8288,8516,Directed,26205,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 09:46:33+00:00,1
5024,8516,Directed,26206,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 08:52:43+00:00,1
3827,8516,Directed,26207,retweeted,Positive,Yes,Android,71,0,2020-12-25 07:37:34+00:00,1
11034,8516,Directed,26208,retweeted,Positive,Yes,Android,71,0,2020-12-25 07:18:02+00:00,1
10124,6904,Directed,26209,retweeted,Neutral,Yes,iphone,32,0,2020-12-25 06:46:26+00:00,1
4141,1988,Directed,26210,retweeted,Negative,Yes,Android,172,0,2020-12-25 06:46:04+00:00,1
819,8516,Directed,26211,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 06:43:48+00:00,1
2873,8516,Directed,26212,retweeted,Positive,Yes,Android,71,0,2020-12-25 06:11:41+00:00,1
3368,8516,Directed,26213,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 06:06:21+00:00,1
1148,8516,Directed,26214,retweeted,Positive,Yes,Android,71,0,2020-12-25 06:00:40+00:00,1
6719,216,Directed,26215,retweeted,Positive,No,Android,109,0,2020-12-25 05:41:46+00:00,1
295,0,Directed,26216,Tweet,Neutral,No,iphone,0,1,2020-12-25 05:38:26+00:00,1
9001,8516,Directed,26217,retweeted,Positive,Yes,Android,71,0,2020-12-25 05:14:36+00:00,1
1989,5820,Directed,26218,replied_to,Negative,No,iphone,0,21,2020-12-25 05:13:39+00:00,1
1989,6904,Directed,26219,retweeted,Neutral,Yes,iphone,32,0,2020-12-25 05:06:03+00:00,1
3903,8516,Directed,26220,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 04:59:22+00:00,1
5985,8516,Directed,26221,retweeted,Positive,Yes,Android,71,0,2020-12-25 04:04:53+00:00,1
4156,0,Directed,26222,Tweet,Neutral,No,Android,0,1,2020-12-25 04:01:35+00:00,1
3387,8516,Directed,26223,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 03:23:51+00:00,1
5127,8516,Directed,26224,retweeted,Positive,Yes,Android,71,0,2020-12-25 03:15:45+00:00,1
6027,8516,Directed,26225,retweeted,Positive,Yes,Android,71,0,2020-12-25 03:07:01+00:00,1
525,8516,Directed,26226,retweeted,Positive,Yes,iphone,71,0,2020-12-25 02:44:08+00:00,1
11778,8516,Directed,26227,retweeted,Positive,Yes,iphone,71,0,2020-12-25 02:39:15+00:00,1
2156,8516,Directed,26228,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 02:13:26+00:00,1
1019,8516,Directed,26229,retweeted,Positive,Yes,Android,71,0,2020-12-25 01:59:16+00:00,1
4337,8516,Directed,26230,retweeted,Positive,Yes,Android,71,0,2020-12-25 01:19:16+00:00,1
5842,6904,Directed,26231,retweeted,Neutral,No,Android,19,0,2020-12-25 01:14:52+00:00,1
5842,6904,Directed,26232,retweeted,Neutral,Yes,Android,8,0,2020-12-25 01:13:17+00:00,1
5842,6904,Directed,26233,retweeted,Neutral,No,Android,4,0,2020-12-25 01:12:54+00:00,1
11294,8516,Directed,26234,retweeted,Positive,Yes,Android,71,0,2020-12-25 01:12:43+00:00,1
5842,6904,Directed,26235,retweeted,Neutral,Yes,Android,20,0,2020-12-25 01:12:33+00:00,1
5842,6904,Directed,26236,retweeted,Positive,No,Android,3,0,2020-12-25 01:09:58+00:00,1
5842,4668,Directed,26237,retweeted,Neutral,Yes,Android,11,0,2020-12-25 01:09:25+00:00,1
5842,4123,Directed,26238,retweeted,Neutral,Yes,Android,81,0,2020-12-25 01:09:12+00:00,1
5842,5762,Directed,26239,retweeted,Neutral,No,Android,8,0,2020-12-25 01:09:00+00:00,1
5842,9159,Directed,26240,retweeted,Neutral,Yes,Android,29,0,2020-12-25 01:08:44+00:00,1
5842,1180,Directed,26241,retweeted,Negative,Yes,Android,2727,0,2020-12-25 01:08:27+00:00,1
5842,9584,Directed,26242,retweeted,Neutral,No,Android,10,0,2020-12-25 01:07:37+00:00,1
11061,8516,Directed,26243,retweeted,Positive,Yes,Android,71,0,2020-12-25 01:05:35+00:00,1
5842,1180,Directed,26244,retweeted,Neutral,Yes,Android,276,0,2020-12-25 01:05:34+00:00,1
989,8516,Directed,26245,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:59:51+00:00,1
92,8516,Directed,26246,retweeted,Positive,Yes,iphone,71,0,2020-12-25 00:57:42+00:00,1
11812,8516,Directed,26247,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:52:06+00:00,1
6664,8516,Directed,26248,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:43:29+00:00,1
5952,8516,Directed,26249,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:37:39+00:00,1
2812,8516,Directed,26250,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 00:29:35+00:00,1
10986,8516,Directed,26251,retweeted,Positive,Yes,Web-App,71,0,2020-12-25 00:29:28+00:00,1
11871,8516,Directed,26252,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:27:58+00:00,1
3028,8516,Directed,26253,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:27:37+00:00,1
9585,8516,Directed,26254,retweeted,Positive,Yes,iphone,71,0,2020-12-25 00:25:31+00:00,1
853,8516,Directed,26255,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:20:04+00:00,1
7334,8516,Directed,26256,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:12:26+00:00,1
10368,11993,Directed,26257,retweeted,Neutral,No,Android,5,0,2020-12-25 00:06:35+00:00,1
11225,8516,Directed,26258,retweeted,Positive,Yes,Android,71,0,2020-12-25 00:00:41+00:00,1
482,8516,Directed,26259,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:59:28+00:00,1
7138,8516,Directed,26260,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:59:14+00:00,1
8901,8516,Directed,26261,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:58:19+00:00,1
6159,8516,Directed,26262,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:56:58+00:00,1
6857,10732,Directed,26263,retweeted,Positive,Yes,Web-App,32,0,2020-12-24 23:55:26+00:00,1
1287,1180,Directed,26264,retweeted,Negative,Yes,Android,2727,0,2020-12-24 23:52:23+00:00,1
11403,8516,Directed,26265,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:51:55+00:00,1
7530,8516,Directed,26266,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:51:51+00:00,1
10514,3526,Directed,26267,retweeted,Neutral,Yes,Android,89,0,2020-12-24 23:51:50+00:00,1
783,8516,Directed,26268,retweeted,Positive,Yes,Android,71,0,2020-12-24 23:47:51+00:00,1
11271,8516,Directed,26269,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:47:44+00:00,1
10514,6904,Directed,26270,retweeted,Negative,No,Android,91,0,2020-12-24 23:47:13+00:00,1
217,8516,Directed,26271,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:46:51+00:00,1
714,8516,Directed,26272,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:34:20+00:00,1
6522,8516,Directed,26273,retweeted,Positive,Yes,Android,71,0,2020-12-24 23:30:51+00:00,1
3248,8516,Directed,26274,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:29:00+00:00,1
12136,8516,Directed,26275,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:28:13+00:00,1
3488,8516,Directed,26276,retweeted,Positive,Yes,Android,71,0,2020-12-24 23:28:01+00:00,1
11702,8516,Directed,26277,retweeted,Positive,Yes,iphone,71,0,2020-12-24 23:26:38+00:00,1
149,8516,Directed,26278,retweeted,Positive,Yes,Web-App,71,0,2020-12-24 23:24:33+00:00,1
6934,8516,Directed,26279,retweeted,Positive,Yes,Other,71,0,2020-12-24 23:24:03+00:00,1
8516,0,Directed,26280,Tweet,Positive,Yes,Web-App,71,323,2020-12-24 23:23:34+00:00,1
6397,11993,Directed,26281,retweeted,Neutral,No,Android,5,0,2020-12-24 23:17:24+00:00,1
750,0,Directed,26282,Tweet,Neutral,Yes,iphone,2,9,2020-12-24 22:19:45+00:00,1
10475,6904,Directed,26283,retweeted,Neutral,Yes,Android,20,0,2020-12-24 22:08:42+00:00,1
10475,5429,Directed,26284,retweeted,Neutral,Yes,Android,19,0,2020-12-24 22:08:22+00:00,1
3086,2919,Directed,26285,retweeted,Negative,Yes,Web-App,3,0,2020-12-24 21:25:50+00:00,1
5858,0,Directed,26286,Tweet,Neutral,No,Android,0,4,2020-12-24 21:11:11+00:00,1
2919,0,Directed,26287,Tweet,Negative,Yes,Android,3,10,2020-12-24 21:05:38+00:00,1
11993,0,Directed,26288,Tweet,Neutral,No,Web-App,5,18,2020-12-24 20:48:41+00:00,1
5707,6904,Directed,26289,retweeted,Neutral,Yes,iphone,20,0,2020-12-24 20:42:55+00:00,1
5693,6904,Directed,26290,retweeted,Neutral,Yes,Android,20,0,2020-12-24 20:29:33+00:00,1
4181,0,Directed,26291,Tweet,Neutral,Yes,Android,3,4,2020-12-24 20:27:09+00:00,1
268,4668,Directed,26292,retweeted,Neutral,Yes,Web-App,11,0,2020-12-24 20:13:57+00:00,1
1500,6904,Directed,26293,quoted,Neutral,No,iphone,0,4,2020-12-24 20:02:17+00:00,1
10468,6904,Directed,26294,retweeted,Neutral,Yes,Android,20,0,2020-12-24 19:57:03+00:00,1
965,6904,Directed,26295,retweeted,Neutral,Yes,Android,20,0,2020-12-24 19:56:35+00:00,1
10124,8437,Directed,26296,retweeted,Neutral,No,iphone,3,0,2020-12-24 19:54:20+00:00,1
11528,11596,Directed,26297,quoted,Neutral,No,Android,0,1,2020-12-24 19:42:48+00:00,1
9791,0,Directed,26298,Tweet,Positive,No,Web-App,0,5,2020-12-24 19:42:46+00:00,1
859,6904,Directed,26299,retweeted,Neutral,Yes,Web-App,20,0,2020-12-24 19:32:32+00:00,1
7224,10420,Directed,26300,retweeted,Neutral,No,Android,2,0,2020-12-24 19:30:14+00:00,1
4178,1180,Directed,26301,retweeted,Neutral,Yes,Android,63,0,2020-12-24 19:18:26+00:00,1
4178,6699,Directed,26302,retweeted,Positive,No,Android,11,0,2020-12-24 19:17:48+00:00,1
3032,3077,Directed,26303,retweeted,Neutral,No,Android,2,0,2020-12-24 19:10:57+00:00,1
6420,5429,Directed,26304,quoted,Neutral,Yes,Android,0,1,2020-12-24 19:10:03+00:00,1
6420,6904,Directed,26305,retweeted,Neutral,Yes,Android,20,0,2020-12-24 19:09:06+00:00,1
1835,3077,Directed,26306,retweeted,Neutral,No,Android,2,0,2020-12-24 19:07:02+00:00,1
1002,3077,Directed,26307,retweeted,Neutral,No,Web-App,2,0,2020-12-24 19:06:48+00:00,1
3077,3077,Directed,26308,replied_to,Neutral,No,Web-App,2,10,2020-12-24 19:05:20+00:00,1
3077,3077,Directed,26309,replied_to,Neutral,No,Web-App,0,4,2020-12-24 19:05:19+00:00,1
3077,3077,Directed,26310,replied_to,Negative,No,Web-App,0,4,2020-12-24 19:05:18+00:00,1
3077,3077,Directed,26311,replied_to,Neutral,No,Web-App,0,3,2020-12-24 19:05:17+00:00,1
3077,0,Directed,26312,Tweet,Neutral,No,Web-App,2,4,2020-12-24 19:05:16+00:00,1
970,5429,Directed,26313,retweeted,Neutral,Yes,Android,19,0,2020-12-24 18:59:18+00:00,1
21,1835,Directed,26314,quoted,Neutral,No,Android,0,2,2020-12-24 18:52:23+00:00,1
11037,6904,Directed,26315,quoted,Neutral,No,Android,0,1,2020-12-24 18:45:09+00:00,1
69,1988,Directed,26316,retweeted,Negative,Yes,Web-App,172,0,2020-12-24 18:32:05+00:00,1
5968,1180,Directed,26317,quoted,Neutral,Yes,Android,0,2,2020-12-24 18:18:14+00:00,1
5968,0,Directed,26318,Tweet,Neutral,No,Android,0,3,2020-12-24 18:13:55+00:00,1
10763,8437,Directed,26319,retweeted,Neutral,No,Web-App,3,0,2020-12-24 17:57:37+00:00,1
10021,8437,Directed,26320,retweeted,Neutral,No,Android,3,0,2020-12-24 17:44:26+00:00,1
8551,6904,Directed,26321,retweeted,Neutral,Yes,Android,20,0,2020-12-24 17:35:26+00:00,1
8437,11596,Directed,26322,quoted,Neutral,No,Web-App,3,12,2020-12-24 17:34:35+00:00,1
5537,10991,Directed,26323,retweeted,Neutral,No,Android,3,0,2020-12-24 17:16:38+00:00,1
5431,10656,Directed,26324,retweeted,Negative,No,Web-App,2,0,2020-12-24 17:12:43+00:00,1
10656,10656,Directed,26325,replied_to,Negative,No,Android,2,10,2020-12-24 17:11:39+00:00,1
6259,1988,Directed,26326,retweeted,Negative,Yes,Web-App,172,0,2020-12-24 16:32:11+00:00,1
12156,6904,Directed,26327,retweeted,Neutral,No,iphone,26,0,2020-12-24 16:17:30+00:00,1
12016,6904,Directed,26328,retweeted,Neutral,No,Android,83,0,2020-12-24 16:09:58+00:00,1
3539,5429,Directed,26329,retweeted,Neutral,Yes,iphone,19,0,2020-12-24 16:04:29+00:00,1
2219,2219,Directed,26330,replied_to,Neutral,No,Web-App,0,1,2020-12-24 15:53:15+00:00,1
12016,5429,Directed,26331,retweeted,Neutral,Yes,Android,19,0,2020-12-24 15:41:24+00:00,1
3366,1180,Directed,26332,retweeted,Neutral,Yes,Android,276,0,2020-12-24 15:18:29+00:00,1
2772,6904,Directed,26333,retweeted,Neutral,Yes,Android,20,0,2020-12-24 15:15:04+00:00,1
6609,2111,Directed,26334,retweeted,Neutral,Yes,Android,6,0,2020-12-24 15:14:06+00:00,1
6609,6699,Directed,26335,retweeted,Positive,No,Android,11,0,2020-12-24 15:13:57+00:00,1
6609,2981,Directed,26336,retweeted,Neutral,Yes,Android,11,0,2020-12-24 15:13:51+00:00,1
6609,1180,Directed,26337,retweeted,Negative,Yes,Android,2727,0,2020-12-24 15:13:26+00:00,1
6609,4128,Directed,26338,retweeted,Negative,Yes,Android,77,0,2020-12-24 15:13:14+00:00,1
6609,4123,Directed,26339,retweeted,Neutral,Yes,Android,81,0,2020-12-24 15:13:05+00:00,1
6609,4668,Directed,26340,retweeted,Neutral,Yes,Android,11,0,2020-12-24 15:12:53+00:00,1
6609,1180,Directed,26341,retweeted,Neutral,Yes,Android,276,0,2020-12-24 15:12:46+00:00,1
6609,6904,Directed,26342,retweeted,Neutral,No,Android,83,0,2020-12-24 15:12:05+00:00,1
981,6904,Directed,26343,retweeted,Neutral,Yes,Android,20,0,2020-12-24 15:04:34+00:00,1
609,6904,Directed,26344,retweeted,Neutral,No,Web-App,4,0,2020-12-24 14:59:04+00:00,1
8894,5429,Directed,26345,retweeted,Positive,Yes,Android,19,0,2020-12-24 14:58:07+00:00,1
6209,10666,Directed,26346,retweeted,Negative,No,Android,1,0,2020-12-24 14:43:41+00:00,1
2749,5429,Directed,26347,retweeted,Positive,Yes,Web-App,19,0,2020-12-24 14:13:10+00:00,1
2749,5429,Directed,26348,retweeted,Neutral,Yes,Web-App,19,0,2020-12-24 14:13:01+00:00,1
6776,5570,Directed,26349,retweeted,Neutral,Yes,Android,12,0,2020-12-24 14:12:37+00:00,1
1961,0,Directed,26350,Tweet,Neutral,Yes,Android,1,5,2020-12-24 14:04:37+00:00,1
7214,6904,Directed,26351,retweeted,Neutral,Yes,iphone,20,0,2020-12-24 14:00:12+00:00,1
3036,5429,Directed,26352,retweeted,Neutral,Yes,Android,19,0,2020-12-24 13:56:03+00:00,1
3036,5429,Directed,26353,retweeted,Positive,Yes,Android,19,0,2020-12-24 13:55:59+00:00,1
10124,6904,Directed,26354,quoted,Neutral,No,Web-App,0,6,2020-12-24 13:45:38+00:00,1
21,11596,Directed,26355,quoted,Neutral,No,Android,0,1,2020-12-24 13:39:07+00:00,1
11459,6904,Directed,26356,retweeted,Neutral,No,Web-App,26,0,2020-12-24 13:34:40+00:00,1
10350,6904,Directed,26357,retweeted,Neutral,Yes,Android,8,0,2020-12-24 13:34:33+00:00,1
5263,5429,Directed,26358,retweeted,Neutral,Yes,Android,19,0,2020-12-24 13:34:29+00:00,1
10351,6904,Directed,26359,retweeted,Neutral,Yes,Web-App,20,0,2020-12-24 13:34:17+00:00,1
5916,5429,Directed,26360,retweeted,Neutral,Yes,Web-App,19,0,2020-12-24 13:24:14+00:00,1
9735,5429,Directed,26361,quoted,Neutral,Yes,Android,0,1,2020-12-24 13:19:36+00:00,1
5861,8370,Directed,26362,quoted,Neutral,Yes,Android,0,1,2020-12-24 13:15:46+00:00,1
12066,6904,Directed,26363,retweeted,Neutral,Yes,Android,20,0,2020-12-24 13:08:47+00:00,1
11739,5429,Directed,26364,retweeted,Neutral,Yes,Android,19,0,2020-12-24 13:05:52+00:00,1
10755,10586,Directed,26365,retweeted,Positive,No,iphone,58,0,2020-12-24 13:05:04+00:00,1
3576,6904,Directed,26366,retweeted,Neutral,Yes,Android,20,0,2020-12-24 13:03:08+00:00,1
6904,5429,Directed,26367,quoted,Neutral,Yes,Android,20,91,2020-12-24 13:00:55+00:00,1
3098,6904,Directed,26368,quoted,Neutral,No,Android,0,3,2020-12-24 12:48:53+00:00,1
8759,11596,Directed,26369,quoted,Neutral,No,Web-App,0,0,2020-12-24 12:38:59+00:00,1
11216,915,Directed,26370,retweeted,Neutral,No,Web-App,14,0,2020-12-24 12:18:37+00:00,1
7260,6904,Directed,26371,retweeted,Positive,Yes,Web-App,21,0,2020-12-24 11:56:03+00:00,1
7260,4128,Directed,26372,retweeted,Negative,Yes,Web-App,77,0,2020-12-24 11:52:33+00:00,1
7260,6904,Directed,26373,retweeted,Neutral,Yes,Web-App,11,0,2020-12-24 11:52:22+00:00,1
7260,6904,Directed,26374,retweeted,Neutral,Yes,Web-App,42,0,2020-12-24 11:52:11+00:00,1
7260,6904,Directed,26375,retweeted,Neutral,No,Web-App,9,0,2020-12-24 11:52:03+00:00,1
7260,6904,Directed,26376,retweeted,Neutral,No,Web-App,4,0,2020-12-24 11:51:48+00:00,1
7260,6904,Directed,26377,retweeted,Neutral,Yes,Web-App,52,0,2020-12-24 11:51:41+00:00,1
7260,6239,Directed,26378,retweeted,Neutral,Yes,Web-App,22,0,2020-12-24 11:50:58+00:00,1
7260,1980,Directed,26379,retweeted,Positive,Yes,Web-App,17,0,2020-12-24 11:50:44+00:00,1
7260,10586,Directed,26380,retweeted,Positive,No,Web-App,58,0,2020-12-24 11:50:05+00:00,1
7260,6904,Directed,26381,retweeted,Neutral,No,Web-App,49,0,2020-12-24 11:48:09+00:00,1
7260,6904,Directed,26382,retweeted,Neutral,Yes,Web-App,32,0,2020-12-24 11:47:53+00:00,1
7260,6904,Directed,26383,retweeted,Neutral,No,Web-App,2,0,2020-12-24 11:47:38+00:00,1
7260,6904,Directed,26384,retweeted,Neutral,No,Web-App,3,0,2020-12-24 11:47:35+00:00,1
7260,5570,Directed,26385,retweeted,Neutral,Yes,Web-App,12,0,2020-12-24 11:45:16+00:00,1
10666,1180,Directed,26386,retweeted,Neutral,Yes,iphone,276,0,2020-12-24 11:28:59+00:00,1
10666,0,Directed,26387,Tweet,Negative,No,iphone,1,3,2020-12-24 11:28:45+00:00,1
10666,0,Directed,26388,Tweet,Neutral,No,iphone,0,4,2020-12-24 11:27:07+00:00,1
10666,6904,Directed,26389,retweeted,Neutral,No,iphone,83,0,2020-12-24 11:26:19+00:00,1
9115,6699,Directed,26390,retweeted,Positive,No,Web-App,11,0,2020-12-24 11:25:32+00:00,1
9115,1180,Directed,26391,retweeted,Negative,Yes,Web-App,2727,0,2020-12-24 11:24:48+00:00,1
